Mat,No.,ID,Qn,Q,Pt,SOC,SOE,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,SOH
NMC,51,J1-600,2.1,1.469,5,5,3.4976190476190476,0.060638297872340985,0.0620089190911024,0.1037880446682724,0.1037633239068958,0.06148936170212682,0.06675116180819618,0.03068227694792114,0.034643435980551196,0.059399616776665276,0.07097322566935826,0.13607878245299965,0.13384955752212502,0.06187539868169267,0.06120310207503632,0.027407546461422072,0.03199096725630479,0.05879846612697115,0.08639628221377205,0.1710921265296701,0.17043399638336432,0.06591537316606377,0.6995238095238095
NMC,52,J2-100,2.1,1.9156,5,5,4.56095238095238,0.00978723404255355,0.020386493947759377,0.01839281804247861,0.01740265390472029,0.009999999999999787,0.013096746937051762,0.019378280177634544,0.023905996758508685,0.010645092612305618,0.022311942201445056,0.027752909579230156,0.02057522123893829,0.009143100148841121,0.014252777195556732,0.04073587385019639,0.05607828377869861,0.010651896037494168,0.06020278833966941,0.04456245670745673,0.022377938517179174,0.009780990856898875,0.9121904761904761
NMC,53,J2-200,2.1,1.8418,5,5,4.385238095238095,0.015744680851064174,0.021660649819494893,0.04007006787825773,0.038938438111811635,0.01595744680851041,0.01563160118293183,0.008074283407347949,0.01012965964343504,0.016606344475197155,0.034849128771781146,0.06177260519248051,0.0577433628318591,0.01637252817350543,0.02661915740934795,0.015768725361366087,0.02860368837034244,0.01661695781849204,0.042458808618503596,0.09235742322789164,0.08001808318264025,0.016372528173506318,0.8770476190476191
NMC,54,J2-300,2.1,1.7876,5,5,4.2561904761904765,0.013191489361703113,0.01911233807602475,0.03590978760674446,0.03632804002610346,0.013191489361701336,0.018166455428813677,0.008074283407347949,0.012560777957859592,0.01405152224824402,0.028899277518061872,0.056848701880035435,0.053539823008850185,0.013820965341271751,0.025990358415426407,0.01933546085977067,0.03387278885961642,0.013208351086493764,0.0352767215885077,0.08750865850842793,0.07843580470162692,0.015096746757389035,0.8512380952380952
NMC,55,J2-400,2.1,1.7164,5,5,4.086666666666666,0.025106382978723474,0.025695476746655288,0.05846288592073634,0.05525342614748752,0.02638297872340445,0.026827207435572653,0.005651998385143742,0.00830632090761707,0.02384500745156526,0.04738631534211635,0.08549686660698264,0.0920353982300881,0.02636614926642533,0.04024313561098314,0.008259808522620204,0.023334587881069346,0.023860247123987932,0.03929024081115262,0.1196028630801198,0.1164104882459327,0.027641930682543503,0.8173333333333332
NMC,56,J2-500,2.1,1.5775,5,5,3.7559523809523805,0.04276595744680911,0.04735612656615018,0.08079702211517414,0.07678921035457886,0.04361702127659495,0.040557667934093544,0.01816713766653244,0.015802269043759587,0.04109005748350025,0.0611984700382493,0.11235452103849575,0.1057522123893806,0.04337656814799029,0.038356738629217624,0.017458231650083533,0.023334587881069346,0.04026416702172941,0.0707646810308411,0.1512352805356727,0.13946654611211606,0.04677865192430364,0.7511904761904761
NMC,57,J2-600,2.1,1.4437,5,5,3.437380952380952,0.061276595744680584,0.06986621363346757,0.10729143858112611,0.10311072438546809,0.0621276595744682,0.06273764258555126,0.0280581348405331,0.034035656401944614,0.060251224185649654,0.07628559286017822,0.14368845120859497,0.1378318584070799,0.06315118009780996,0.06434709704464403,0.02271447343720645,0.0419646217538574,0.05879846612697115,0.08111533586818709,0.18910182405910803,0.18851717902350806,0.06719115458218106,0.6874761904761905
NMC,58,J3-200,2.1,1.8194,5,5,4.331904761904761,0.0072340425531916,0.013166277341261079,0.01839281804247861,0.020883184685664524,0.0072340425531907115,0.009083227714406839,0.011909568025838091,0.011952998379253899,0.005961251862891537,0.01827454313642196,0.029095792300806167,0.03163716814159301,0.0072294280246651965,0.011737581219869675,0.030411113196921136,0.03782461422657146,0.005965061780996983,0.040557667934092656,0.04456245670745673,0.04701627486437587,0.0072294280246651965,0.8663809523809523
NMC,59,J3-300,2.1,1.7594,5,5,4.189047619047619,0.00978723404255355,0.011892121469526451,0.022334136194437804,0.024146182292799523,0.009999999999999787,0.011618081960286908,0.012515139281389587,0.013978930307940729,0.008090270385352483,0.020399490012749766,0.03536257833482548,0.034955752212389335,0.009780990856899763,0.016977572835882526,0.03153745072273306,0.0419646217538574,0.00788240306774668,0.021546261089986807,0.055183560378665675,0.05334538878842743,0.011269402509036297,0.8378095238095238
NMC,60,J3-400,2.1,1.6817,5,5,4.004047619047619,0.020425531914894712,0.029730303673815683,0.04204072695423644,0.043724167935609515,0.02127659574468055,0.0221799746514586,0.01635042389987973,0.019448946515396415,0.021290185224611236,0.02571185720356972,0.05975828111011694,0.06106194690265543,0.02232617478205423,0.023475162439740238,0.029097052750140406,0.0419646217538574,0.019812526629740645,0.04647232784114852,0.08519972292773126,0.09312839059674616,0.022964065490112873,0.8008095238095237
NMC,61,J3-500,2.1,1.4958,5,5,3.5614285714285714,0.061276595744680584,0.06774262051390956,0.08079702211517414,0.07809440939743251,0.0627659574468078,0.06210392902408124,0.061970125151392885,0.06543760129659582,0.06216734085586495,0.07246068848278853,0.10004476275738483,0.09734513274336365,0.06315118009780996,0.06623349402640955,0.07865590388586341,0.08392924350771658,0.06220707285896854,0.09949302915082381,0.129762179635188,0.12047920433996318,0.06591537316606377,0.7122857142857143
NMC,62,J3-600,2.1,1.301,5,5,3.0976190476190473,0.07042553191489365,0.08303249097472953,0.10794832493978479,0.1037633239068958,0.07127659574468037,0.07646810308407215,0.051271699636657786,0.059157212317665575,0.07132212050244835,0.07437314067148293,0.14100268576544295,0.1296460176991161,0.07314480119072986,0.06434709704464403,0.05537826168575055,0.07000376364320715,0.07072858968896423,0.12315166877904549,0.18402216578157393,0.16546112115732292,0.07505847331490578,0.6195238095238095
NMC,63,J4-100,2.1,1.8809,5,5,4.4783333333333335,0.00255319148936195,0.0033977489912935255,0.0,0.0006525995214259339,0.002765957446808187,0.008449514152935933,0.023213564796124686,0.02512155591572096,0.002129018522460946,0.006587335316616816,0.0,0.0,0.0025515628322345663,0.014252777195556732,0.05763093673737529,0.060030109145653654,0.0019173412867496964,0.028728348119982705,0.0,0.007007233273057523,0.003189453540293208,0.8956666666666666
NMC,64,J4-200,2.1,1.8001,5,5,4.285952380952381,0.009148936170213062,0.013803355277128837,0.01773593168381815,0.020230585164236814,0.009999999999999787,0.012251795521757813,0.017561566410981833,0.017625607779578445,0.008728975942090322,0.017637059073522643,0.027081468218441707,0.02942477876106242,0.009780990856899763,0.016977572835882526,0.04073587385019639,0.04836281520511854,0.00852151682999569,0.02555978031263173,0.03879011775571506,0.05605786618444775,0.009780990856898875,0.8571904761904762
NMC,65,J4-400,2.1,1.6412,5,5,3.9076190476190473,0.025106382978723474,0.029093225737948814,0.04554412086709014,0.05112029584511557,0.025106382978723474,0.029995775242923628,0.020589422688737535,0.02269043760129641,0.0244837130083031,0.02571185720356972,0.06378692927484231,0.06725663716814267,0.025728258558367578,0.04087193460490379,0.034916463300167955,0.043093714715845444,0.02449936088623872,0.031474440219686706,0.08820133918263728,0.09312839059674616,0.027641930682543503,0.7815238095238095
NMC,66,J4-500,2.1,1.4674,5,5,3.4938095238095235,0.05531914893617085,0.06052240390741126,0.07882636303919455,0.0774418098760048,0.056170212765956684,0.05682298267849628,0.049454985870005075,0.05166126418152306,0.054928677879497734,0.06183595410114684,0.10071620411817328,0.10088495575221224,0.05655964278120429,0.06560469503248711,0.061760840998685396,0.06059465562664634,0.054750745632722975,0.05956907477820028,0.13184022165781606,0.1353978300180838,0.059323835849458106,0.6987619047619047
NMC,67,J4-600,2.1,1.3856,5,5,3.299047619047619,0.05659574468085182,0.057974092163941116,0.09787606744033273,0.09636719599738885,0.05744680851063766,0.0602027883396703,0.03068227694792114,0.034035656401944614,0.05620608899297341,0.06374840628984213,0.12981199641897945,0.12765486725663777,0.058685945141399465,0.07210228463634483,0.030974281959826655,0.04554008280015065,0.05624201107797244,0.08048162230671707,0.16832140383283267,0.16342676311030857,0.06251328938975131,0.6598095238095237
NMC,1,D3-100,2.1,1.9155,5,10,9.121428571428572,0.08702127659574543,0.0961987683159915,0.07948324939785412,0.07809440939743251,0.08574468085106357,0.09547950992817977,0.11263625353249918,0.11568071312803863,0.08728975942090678,0.09413514662133426,0.07632050134288271,0.08030973451327483,0.0850520944078248,0.08845105847830581,0.15261873474751209,0.1622130222054956,0.08777162334895561,0.12843261512463044,0.07319325790810538,0.0650994575045214,0.0850520944078248,0.9121428571428571
NMC,2,D3-200,2.1,1.8499,5,10,8.80904761904762,0.0989361702127658,0.10596729666595905,0.10050361287497278,0.10180552534261444,0.09829787234042531,0.10139416983523475,0.11445296729915277,0.11446515397082546,0.09985096870342769,0.1053973650658735,0.10631154879140503,0.11106194690265614,0.09759727833297926,0.10081743869209703,0.1449220949877974,0.1575084681972152,0.09970174691095046,0.11195606252640466,0.11452320480258571,0.12273960216998248,0.09610886668084273,0.880904761904762
NMC,3,D3-300,2.1,1.8004,5,10,8.573333333333334,0.10680851063829877,0.1125504353365896,0.11276549156995852,0.11376984990210914,0.1061702127659574,0.11047739754964159,0.11828825191764292,0.1175040518638566,0.1070896316797958,0.11984700382490487,0.12153088630259745,0.12013274336283253,0.10546459706570221,0.11507021588765376,0.14623615543457813,0.1575084681972152,0.10758414997869625,0.12906632868609957,0.13530362502886106,0.14240506329113956,0.10610248777376086,0.8573333333333333
NMC,4,D3-400,2.1,1.7452,5,10,8.31047619047619,0.11744680851063904,0.12380547887024917,0.1296255747755639,0.13008483793778503,0.11680851063829767,0.11850443599493055,0.12071053693984712,0.12256888168557456,0.11752182243985576,0.11134721631959188,0.14368845120859497,0.14402654867256715,0.11588347863066151,0.12680779710752432,0.1404167448845497,0.1430184418517122,0.11759693225394141,0.15061258977608727,0.16047102285846293,0.17179023508137448,0.1167339995747394,0.831047619047619
NMC,5,D3-500,2.1,1.6421,5,10,7.819523809523809,0.13574468085106428,0.137608834147378,0.15611999124151588,0.16032194909723696,0.13595744680851052,0.1419518377693283,0.1314089624545831,0.13391410048622365,0.13604428358526732,0.14810879728006743,0.17412712623097626,0.18584070796460228,0.13565809058048028,0.147558163906937,0.14379575746198636,0.15581482875423447,0.13613123135918226,0.15716096324461315,0.19487416301085148,0.20750452079566095,0.13650861152455818,0.7819523809523808
NMC,6,D3-600,2.1,1.5016,5,10,7.15047619047619,0.16212765957446873,0.1633043108940324,0.191372892489599,0.19077659343049813,0.16234042553191497,0.17089142374313493,0.14452967299152242,0.1476904376012964,0.161805407707047,0.15937101572460666,0.2150850492390326,0.2207964601769925,0.1620242398469065,0.1781597149444556,0.14792566172329558,0.15167482122694764,0.161908819769919,0.169623996620194,0.24336181020549397,0.24389692585895162,0.16478843291516032,0.715047619047619
NMC,7,D4-100,2.1,1.9134,5,10,9.11142857142857,0.08702127659574543,0.08749203652580206,0.07816947668053409,0.0835327387426581,0.08638297872340406,0.08766370933671297,0.11505853855470338,0.11628849270664432,0.08856717053438334,0.09944751381215422,0.07363473589973069,0.07411504424778848,0.08632787582394208,0.09222385244183595,0.15656091608785339,0.16861121565675585,0.08926288879420508,0.11787072243346053,0.06811359963056951,0.08408679927667251,0.0850520944078248,0.9111428571428571
NMC,8,D4-200,2.1,1.8448,5,10,8.784761904761904,0.10021276595744677,0.09747292418772613,0.10116049923363235,0.10028279312595156,0.09957446808510628,0.1066751161808197,0.11707710940653993,0.11304700162074521,0.10112837981690426,0.11325966850828717,0.10541629364368887,0.1117256637168147,0.09887305974909655,0.10144623768601946,0.14792566172329558,0.1597666541211895,0.10183212611844894,0.11132234896493376,0.11175248210574829,0.11211573236889727,0.0982351690410379,0.8784761904761904
NMC,9,D4-300,2.1,1.7955,5,10,8.55,0.10936170212765983,0.10660437460182592,0.114736150645939,0.1146399825973452,0.10893617021276558,0.11047739754964159,0.12192167945094923,0.12439222042139342,0.11028315946348766,0.12175945601359928,0.12287376902417257,0.13451327433628357,0.10801615989793767,0.11171662125340642,0.14848883048620198,0.1499811817839678,0.11099275671069542,0.14406421630756228,0.13599630570307042,0.15144665461121143,0.10801615989793767,0.855
NMC,10,D4-400,2.1,1.7384,5,10,8.278095238095238,0.12127659574468108,0.12635379061371843,0.1337858550470763,0.1381335653687188,0.12085106382978772,0.13012251795521834,0.12394025030278577,0.11811183144246318,0.121566957632532,0.12303442413939614,0.14637421665174521,0.1570796460177002,0.12056134382309214,0.1326765877174596,0.14323258869907995,0.14584117425668097,0.12164465274818959,0.13688212927756638,0.1611637035326705,0.18083182640144635,0.12056134382309125,0.8278095238095238
NMC,11,D4-500,2.1,1.6765,5,10,7.983333333333333,0.1344680851063833,0.13824591208324488,0.15677687760017456,0.16032194909723696,0.13468085106382954,0.1381495564005073,0.12575696406943937,0.1276337115072934,0.13476687247179076,0.1389715257118569,0.1734556848701878,0.18053097345132763,0.13374441845630436,0.1463005659190939,0.1362868406232396,0.14358298833270666,0.1340008521516829,0.15061258977608727,0.19048718540752674,0.20818264014466514,0.13502019987242253,0.7983333333333333
NMC,12,D4-600,2.1,1.6112,5,10,7.672380952380951,0.14765957446808464,0.1467402845614778,0.17385592292533403,0.17728953665433878,0.14787234042553177,0.1491339247993242,0.13322567622123582,0.12945705024311138,0.14732808175431167,0.15342116447088738,0.1942703670546102,0.20796460176991172,0.1475653837975761,0.16181094110249372,0.13797634691195704,0.1377493413624391,0.14720920323817666,0.1768060836501899,0.21473100900484887,0.238924050632912,0.14969168615777217,0.7672380952380952
NMC,13,E3-200,2.1,1.8787,5,10,8.946190476190475,0.09957446808510717,0.10341898492248891,0.09787606744033273,0.10115292582118762,0.0989361702127658,0.11047739754964159,0.11768268066209142,0.1175040518638566,0.09985096870342769,0.10922226944326319,0.10004476275738483,0.10353982300885001,0.09823516904103702,0.11632781387549684,0.15074150553782584,0.15637937523522805,0.10034086067319947,0.12906632868609957,0.10182405910875048,0.10940325497287517,0.09695938762492062,0.8946190476190476
NMC,14,E3-300,2.1,1.8272,5,10,8.70095238095238,0.11000000000000121,0.11063920152898721,0.11407926428727855,0.12051337829018838,0.11021276595744656,0.11322348964934559,0.12454582155833727,0.12196110210696887,0.1109218650202255,0.11049723756906005,0.12018800358102055,0.1309734513274341,0.11014246225813284,0.12093900649758993,0.153745072273324,0.15468573579224731,0.11099275671069542,0.13096746937051051,0.12883860540291003,0.14579566003616762,0.10929194131405495,0.870095238095238
NMC,15,E3-400,2.1,1.7676,5,10,8.417142857142858,0.12659574468085122,0.12847738373327644,0.13860302167725003,0.13943876441157244,0.12680851063829746,0.13160118293198142,0.13262010496568521,0.1276337115072934,0.12752820949542265,0.1223969400764977,0.14928379588182672,0.16460176991150544,0.12651499043163916,0.14294697128484568,0.15261873474751209,0.15694392171622162,0.12824882829143558,0.1546261089987322,0.16254906488108922,0.1765370705244127,0.12587709972358052,0.8417142857142857
NMC,16,E3-500,2.1,1.6929,5,10,8.061428571428571,0.14297872340425588,0.14758972180930208,0.16093715787168783,0.16249728083532755,0.14382978723404172,0.1563160118293201,0.14210738796931732,0.14201782820097186,0.14392165211837415,0.14810879728006743,0.1747985675917647,0.1818584070796465,0.14310014884116473,0.15594215049255844,0.1571240848507598,0.16390666164847634,0.14401363442692805,0.17089142374313404,0.19048718540752674,0.20320976491862552,0.14373803954922337,0.8061428571428572
NMC,17,E3-600,2.1,1.5726,5,10,7.4885714285714275,0.16936170212766033,0.17179868337226623,0.1929056273264722,0.19469219055905995,0.16957446808510657,0.1740599915504859,0.16027452563585065,0.1602512155591569,0.17032148179689166,0.17318317042073872,0.21239928379588235,0.21327433628318637,0.16946629810759095,0.1800461119262211,0.16594706213628552,0.16635302973278154,0.1704303365999147,0.20173215040135162,0.23343338720849616,0.24819168173598705,0.17137997023176688,0.7488571428571428
NMC,18,E4-100,2.1,1.9052,5,10,9.072380952380952,0.08638297872340406,0.08366956891059729,0.07882636303919455,0.07874700891886022,0.08638297872340406,0.09738065061258983,0.11324182478804978,0.1168962722852509,0.08665105386416894,0.09817254568635736,0.07430617726051914,0.0842920353982306,0.08568998511588433,0.08719346049046273,0.15430824103623042,0.16635302973278154,0.0871325095867066,0.12378538234051462,0.06880628030478064,0.08612115732368864,0.08441420369976615,0.9072380952380952
NMC,19,E4-200,2.1,1.8324,5,10,8.725714285714286,0.10276595744680961,0.1053302187300913,0.10597766586380608,0.10854905373069368,0.10297872340425585,0.10540768905787878,0.11768268066209142,0.11365478119935091,0.10304449648711955,0.09732256693582642,0.11168307967770907,0.11327433628318673,0.10206251328938976,0.12282540347935456,0.14679932419748365,0.15280391418893569,0.10374946740519864,0.12632023658639646,0.1196028630801198,0.12341772151898844,0.10142462258133111,0.8725714285714286
NMC,20,E4-300,2.1,1.7794,5,10,8.473333333333333,0.11404255319148948,0.11849649607135326,0.12152397635209145,0.12138351098542444,0.11361702127659612,0.12441909590198641,0.12394025030278577,0.125,0.1143282946561639,0.10858478538036564,0.1304834377797679,0.1309734513274341,0.11269402509036741,0.11507021588765376,0.1496151680120139,0.15863756115920236,0.11418832552194313,0.13096746937051051,0.14546294158392925,0.15551537070524368,0.11333191579842605,0.8473333333333334
NMC,21,E4-400,2.1,1.7229,5,10,8.204285714285714,0.13063829787234038,0.12975153960501107,0.14604773374206292,0.14618229279965167,0.13063829787234038,0.14068441064638826,0.13322567622123582,0.13249594813614252,0.13285075580157546,0.1415214619634506,0.15823634735899716,0.165265486725664,0.1299170742079525,0.13917417732131554,0.15074150553782584,0.16108392924350845,0.13208351086493497,0.1375158428390364,0.17547910413299483,0.19416817359855365,0.13055496491601115,0.8204285714285714
NMC,22,E4-500,2.1,1.6562,5,10,7.886666666666665,0.13787234042553198,0.14291781694627304,0.15064593825268258,0.15357842070915773,0.13851063829787158,0.14406421630756228,0.14392410173597092,0.13877633711507187,0.13945071322120572,0.14619634509137303,0.16316025067144047,0.17367256637168182,0.138422283648735,0.14357577027876722,0.16294349540078823,0.16051938276251398,0.13932680017042998,0.1552598225602022,0.18125144308473828,0.1955244122965638,0.138422283648735,0.7886666666666666
NMC,23,E4-600,2.1,1.5474,5,10,7.368571428571428,0.16808510638297935,0.17392227649182512,0.19356251368513266,0.19403959103763313,0.1689361702127652,0.17743979721165992,0.155833669761809,0.15700972447325778,0.16968277624015293,0.16787080322991876,0.21374216651745748,0.21393805309734581,0.16946629810759095,0.17354852232236428,0.16012765158625797,0.16861121565675585,0.1697912228376648,0.20299957752429165,0.23620410990533358,0.2502260397830014,0.17074207952370823,0.7368571428571429
NMC,24,H3-100,2.1,1.8995,5,10,9.045238095238096,0.08638297872340406,0.09343809726056573,0.07882636303919455,0.07613661083315115,0.08510638297872397,0.08829742289818387,0.11142511102139707,0.11061588330631977,0.08579944645518367,0.09944751381215422,0.07497761862130581,0.07146017699115159,0.08441420369976615,0.08509746384405759,0.15130467430073224,0.15468573579224731,0.0864933958244567,0.10287283481199783,0.07250057723389602,0.06871609403255086,0.08292579204762873,0.9045238095238095
NMC,25,H3-200,2.1,1.8332,5,10,8.72952380952381,0.10021276595744677,0.09747292418772613,0.10466389314648605,0.10637372199260309,0.0989361702127658,0.0994930291508247,0.11203068227694768,0.11507293354943204,0.09985096870342769,0.09668508287292799,0.11101163831692062,0.11327433628318673,0.09887305974909655,0.11171662125340642,0.13966585320067537,0.15111027474595407,0.10034086067319947,0.13941698352344734,0.12329716000923518,0.12906871609403225,0.09759727833297838,0.8729523809523809
NMC,26,H3-400,2.1,1.7239,5,10,8.209047619047618,0.12978723404255366,0.13569760033977474,0.14736150645938295,0.1442244942353712,0.1293617021276594,0.13012251795521834,0.12757367783609297,0.1276337115072934,0.13008303172237667,0.14024649383765375,0.16383169203222891,0.16814159292035402,0.12906655326387462,0.1416893732970026,0.14210625117326803,0.15525028227324,0.13016616957818528,0.13624841571609547,0.1847148464557833,0.2011754068716094,0.1299170742079525,0.8209047619047619
